"trial_type","trial_index","time_elapsed","internal_node_id","rt","responses","partNum","view_history","key_press","images","key_choice","image_i_chosen","feedback_correct","phase","correct_stim","correct","score"
"two-choice","109","310212","0.0-3.106-0.106","424","","","","0","images/slot2_up.png,images/slot1_up.png","0","1","0","trial","0","0","58"
"two-choice","110","312864","0.0-3.107-0.107","393","","","","0","images/slot1_up.png,images/slot2_up.png","0","0","1","trial","0","1","59"
"two-choice","111","315468","0.0-3.108-0.108","345","","","","2","images/slot2_up.png,images/slot1_up.png","1","0","1","trial","0","1","60"
"two-choice","112","318130","0.0-3.109-0.109","402","","","","0","images/slot1_up.png,images/slot2_up.png","0","0","1","trial","0","1","61"
"two-choice","113","320807","0.0-3.110-0.110","420","","","","0","images/slot1_up.png,images/slot2_up.png","0","0","1","trial","0","1","62"
"two-choice","114","323469","0.0-3.111-0.111","400","","","","0","images/slot1_up.png,images/slot2_up.png","0","0","1","trial","0","1","63"
"two-choice","115","326061","0.0-3.112-0.112","334","","","","2","images/slot2_up.png,images/slot1_up.png","1","0","0","trial","1","0","63"
"two-choice","116","328739","0.0-3.113-0.113","418","","","","0","images/slot2_up.png,images/slot1_up.png","0","1","0","trial","0","0","63"
"two-choice","117","331407","0.0-3.114-0.114","412","","","","0","images/slot1_up.png,images/slot2_up.png","0","0","1","trial","0","1","64"
"two-choice","118","334133","0.0-3.115-0.115","465","","","","2","images/slot2_up.png,images/slot1_up.png","1","0","0","trial","1","0","64"
"two-choice","119","336795","0.0-3.116-0.116","404","","","","0","images/slot1_up.png,images/slot2_up.png","0","0","1","trial","0","1","65"
"two-choice","120","339570","0.0-3.117-0.117","513","","","","2","images/slot2_up.png,images/slot1_up.png","1","0","1","trial","0","1","66"
"two-choice","121","342187","0.0-3.118-0.118","353","","","","2","images/slot2_up.png,images/slot1_up.png","1","0","1","trial","0","1","67"
"two-choice","122","344773","0.0-3.119-0.119","322","","","","2","images/slot2_up.png,images/slot1_up.png","1","0","1","trial","0","1","68"
"two-choice","123","347654","0.0-3.120-0.120","618","","","","0","images/slot1_up.png,images/slot2_up.png","0","0","0","trial","1","0","68"
"two-choice","124","350256","0.0-3.121-0.121","339","","","","2","images/slot1_up.png,images/slot2_up.png","1","1","1","trial","1","1","69"
"two-choice","125","352846","0.0-3.122-0.122","328","","","","2","images/slot1_up.png,images/slot2_up.png","1","1","1","trial","1","1","70"
"two-choice","126","355551","0.0-3.123-0.123","443","","","","0","images/slot2_up.png,images/slot1_up.png","0","1","1","trial","1","1","71"
"two-choice","127","358206","0.0-3.124-0.124","389","","","","0","images/slot2_up.png,images/slot1_up.png","0","1","0","trial","0","0","71"
"two-choice","128","360819","0.0-3.125-0.125","351","","","","2","images/slot2_up.png,images/slot1_up.png","1","0","0","trial","1","0","71"
"two-choice","129","363419","0.0-3.126-0.126","341","","","","0","images/slot2_up.png,images/slot1_up.png","0","1","1","trial","1","1","72"
"two-choice","130","366078","0.0-3.127-0.127","396","","","","2","images/slot1_up.png,images/slot2_up.png","1","1","1","trial","1","1","73"
"two-choice","131","368710","0.0-3.128-0.128","368","","","","2","images/slot1_up.png,images/slot2_up.png","1","1","0","trial","0","0","73"
"two-choice","132","371383","0.0-3.129-0.129","411","","","","2","images/slot1_up.png,images/slot2_up.png","1","1","1","trial","1","1","74"
"two-choice","133","374082","0.0-3.130-0.130","439","","","","2","images/slot1_up.png,images/slot2_up.png","1","1","1","trial","1","1","75"
"two-choice","134","376730","0.0-3.131-0.131","390","","","","0","images/slot2_up.png,images/slot1_up.png","0","1","1","trial","1","1","76"
"two-choice","135","379339","0.0-3.132-0.132","349","","","","2","images/slot1_up.png,images/slot2_up.png","1","1","1","trial","1","1","77"
"two-choice","136","381992","0.0-3.133-0.133","391","","","","0","images/slot2_up.png,images/slot1_up.png","0","1","1","trial","1","1","78"
"two-choice","137","384650","0.0-3.134-0.134","394","","","","0","images/slot2_up.png,images/slot1_up.png","0","1","1","trial","1","1","79"
