"trial_type","trial_index","time_elapsed","internal_node_id","rt","responses","partNum","view_history","key_press","images","key_choice","image_i_chosen","feedback_correct","phase","correct_stim","correct","score"
"two-choice","48","516672","0.0-3.45-0.45","450","","","","2","images/slot1_up.png,images/slot2_up.png","1","1","0","trial","0","0","18"
"two-choice","49","519294","0.0-3.46-0.46","359","","","","0","images/slot2_up.png,images/slot1_up.png","0","1","1","trial","1","1","19"
"two-choice","50","521922","0.0-3.47-0.47","360","","","","2","images/slot1_up.png,images/slot2_up.png","1","1","1","trial","1","1","20"
"two-choice","51","524544","0.0-3.48-0.48","353","","","","0","images/slot2_up.png,images/slot1_up.png","0","1","1","trial","1","1","21"
"two-choice","52","527156","0.0-3.49-0.49","347","","","","2","images/slot1_up.png,images/slot2_up.png","1","1","1","trial","1","1","22"
"two-choice","53","529784","0.0-3.50-0.50","366","","","","2","images/slot1_up.png,images/slot2_up.png","1","1","0","trial","0","0","22"
"two-choice","54","532401","0.0-3.51-0.51","350","","","","0","images/slot2_up.png,images/slot1_up.png","0","1","0","trial","0","0","22"
"two-choice","55","535048","0.0-3.52-0.52","383","","","","0","images/slot2_up.png,images/slot1_up.png","0","1","1","trial","1","1","23"
"two-choice","56","537656","0.0-3.53-0.53","345","","","","2","images/slot1_up.png,images/slot2_up.png","1","1","1","trial","1","1","24"
"two-choice","57","540335","0.0-3.54-0.54","415","","","","2","images/slot1_up.png,images/slot2_up.png","1","1","1","trial","1","1","25"
"two-choice","58","542979","0.0-3.55-0.55","375","","","","2","images/slot1_up.png,images/slot2_up.png","1","1","0","trial","0","0","25"
"two-choice","59","545626","0.0-3.56-0.56","379","","","","2","images/slot1_up.png,images/slot2_up.png","1","1","1","trial","1","1","26"
"two-choice","60","548273","0.0-3.57-0.57","383","","","","2","images/slot1_up.png,images/slot2_up.png","1","1","1","trial","1","1","27"
"two-choice","61","550889","0.0-3.58-0.58","347","","","","2","images/slot1_up.png,images/slot2_up.png","1","1","1","trial","1","1","28"
"two-choice","62","553584","0.0-3.59-0.59","434","","","","2","images/slot1_up.png,images/slot2_up.png","1","1","1","trial","1","1","29"
"two-choice","63","556185","0.0-3.60-0.60","331","","","","2","images/slot1_up.png,images/slot2_up.png","1","1","1","trial","1","1","30"
"two-choice","64","558873","0.0-3.61-0.61","419","","","","0","images/slot2_up.png,images/slot1_up.png","0","1","0","trial","0","0","30"
"two-choice","65","561456","0.0-3.62-0.62","320","","","","2","images/slot1_up.png,images/slot2_up.png","1","1","1","trial","1","1","31"
"two-choice","66","564090","0.0-3.63-0.63","363","","","","0","images/slot2_up.png,images/slot1_up.png","0","1","0","trial","0","0","31"
"two-choice","67","566690","0.0-3.64-0.64","331","","","","2","images/slot1_up.png,images/slot2_up.png","1","1","0","trial","0","0","31"
"two-choice","68","569369","0.0-3.65-0.65","412","","","","2","images/slot1_up.png,images/slot2_up.png","1","1","1","trial","1","1","32"
"two-choice","69","572128","0.0-3.66-0.66","494","","","","2","images/slot1_up.png,images/slot2_up.png","1","1","0","trial","0","0","32"
"two-choice","70","574753","0.0-3.67-0.67","362","","","","0","images/slot1_up.png,images/slot2_up.png","0","0","0","trial","1","0","32"
"two-choice","71","577473","0.0-3.68-0.68","449","","","","2","images/slot2_up.png,images/slot1_up.png","1","0","0","trial","1","0","32"
"two-choice","72","580154","0.0-3.69-0.69","416","","","","2","images/slot1_up.png,images/slot2_up.png","1","1","0","trial","0","0","32"
"two-choice","73","582762","0.0-3.70-0.70","345","","","","2","images/slot2_up.png,images/slot1_up.png","1","0","0","trial","1","0","32"
"two-choice","74","585457","0.0-3.71-0.71","432","","","","0","images/slot1_up.png,images/slot2_up.png","0","0","1","trial","0","1","33"
"two-choice","75","588154","0.0-3.72-0.72","427","","","","2","images/slot2_up.png,images/slot1_up.png","1","0","1","trial","0","1","34"
"two-choice","76","590762","0.0-3.73-0.73","340","","","","0","images/slot1_up.png,images/slot2_up.png","0","0","1","trial","0","1","35"
"two-choice","77","593432","0.0-3.74-0.74","405","","","","0","images/slot1_up.png,images/slot2_up.png","0","0","0","trial","1","0","35"
"two-choice","78","596057","0.0-3.75-0.75","359","","","","0","images/slot1_up.png,images/slot2_up.png","0","0","1","trial","0","1","36"
"two-choice","79","598674","0.0-3.76-0.76","347","","","","2","images/slot2_up.png,images/slot1_up.png","1","0","1","trial","0","1","37"
"two-choice","80","601296","0.0-3.77-0.77","356","","","","2","images/slot2_up.png,images/slot1_up.png","1","0","1","trial","0","1","38"
"two-choice","81","603936","0.0-3.78-0.78","375","","","","0","images/slot1_up.png,images/slot2_up.png","0","0","1","trial","0","1","39"
"two-choice","82","606627","0.0-3.79-0.79","422","","","","0","images/slot1_up.png,images/slot2_up.png","0","0","0","trial","1","0","39"
"two-choice","83","609415","0.0-3.80-0.80","521","","","","0","images/slot1_up.png,images/slot2_up.png","0","0","1","trial","0","1","40"
"two-choice","84","612048","0.0-3.81-0.81","368","","","","2","images/slot2_up.png,images/slot1_up.png","1","0","1","trial","0","1","41"
"two-choice","85","614690","0.0-3.82-0.82","374","","","","0","images/slot1_up.png,images/slot2_up.png","0","0","1","trial","0","1","42"
"two-choice","86","617369","0.0-3.83-0.83","408","","","","0","images/slot1_up.png,images/slot2_up.png","0","0","0","trial","1","0","42"
"two-choice","87","620007","0.0-3.84-0.84","375","","","","2","images/slot2_up.png,images/slot1_up.png","1","0","1","trial","0","1","43"
"two-choice","88","622707","0.0-3.85-0.85","435","","","","2","images/slot2_up.png,images/slot1_up.png","1","0","0","trial","1","0","43"
"two-choice","89","625353","0.0-3.86-0.86","376","","","","0","images/slot1_up.png,images/slot2_up.png","0","0","0","trial","1","0","43"
"two-choice","90","627968","0.0-3.87-0.87","347","","","","2","images/slot1_up.png,images/slot2_up.png","1","1","0","trial","0","0","43"
"two-choice","91","630600","0.0-3.88-0.88","369","","","","0","images/slot2_up.png,images/slot1_up.png","0","1","1","trial","1","1","44"
"two-choice","92","633307","0.0-3.89-0.89","439","","","","0","images/slot2_up.png,images/slot1_up.png","0","1","1","trial","1","1","45"
"two-choice","93","635957","0.0-3.90-0.90","384","","","","0","images/slot2_up.png,images/slot1_up.png","0","1","1","trial","1","1","46"
"two-choice","94","638584","0.0-3.91-0.91","362","","","","0","images/slot2_up.png,images/slot1_up.png","0","1","0","trial","0","0","46"
"two-choice","95","641273","0.0-3.92-0.92","421","","","","2","images/slot1_up.png,images/slot2_up.png","1","1","1","trial","1","1","47"
"two-choice","96","644023","0.0-3.93-0.93","485","","","","0","images/slot2_up.png,images/slot1_up.png","0","1","0","trial","0","0","47"
"two-choice","97","646631","0.0-3.94-0.94","337","","","","2","images/slot1_up.png,images/slot2_up.png","1","1","1","trial","1","1","48"
"two-choice","98","649273","0.0-3.95-0.95","377","","","","0","images/slot2_up.png,images/slot1_up.png","0","1","1","trial","1","1","49"
"two-choice","99","651929","0.0-3.96-0.96","385","","","","0","images/slot2_up.png,images/slot1_up.png","0","1","1","trial","1","1","50"
"two-choice","100","654542","0.0-3.97-0.97","350","","","","2","images/slot1_up.png,images/slot2_up.png","1","1","1","trial","1","1","51"
"two-choice","101","657151","0.0-3.98-0.98","345","","","","0","images/slot2_up.png,images/slot1_up.png","0","1","1","trial","1","1","52"
"two-choice","102","659810","0.0-3.99-0.99","391","","","","0","images/slot2_up.png,images/slot1_up.png","0","1","1","trial","1","1","53"
"two-choice","103","662456","0.0-3.100-0.100","378","","","","0","images/slot2_up.png,images/slot1_up.png","0","1","1","trial","1","1","54"
"two-choice","104","665093","0.0-3.101-0.101","374","","","","2","images/slot1_up.png,images/slot2_up.png","1","1","0","trial","0","0","54"
"two-choice","105","667733","0.0-3.102-0.102","377","","","","2","images/slot1_up.png,images/slot2_up.png","1","1","0","trial","0","0","54"
"two-choice","106","670378","0.0-3.103-0.103","374","","","","0","images/slot2_up.png,images/slot1_up.png","0","1","0","trial","0","0","54"
"two-choice","107","672951","0.0-3.104-0.104","307","","","","2","images/slot1_up.png,images/slot2_up.png","1","1","0","trial","0","0","54"
"two-choice","108","675549","0.0-3.105-0.105","337","","","","2","images/slot2_up.png,images/slot1_up.png","1","0","1","trial","0","1","55"
"two-choice","109","678192","0.0-3.106-0.106","379","","","","2","images/slot2_up.png,images/slot1_up.png","1","0","1","trial","0","1","56"
"two-choice","110","680826","0.0-3.107-0.107","368","","","","2","images/slot2_up.png,images/slot1_up.png","1","0","0","trial","1","0","56"
"two-choice","111","683504","0.0-3.108-0.108","412","","","","2","images/slot2_up.png,images/slot1_up.png","1","0","0","trial","1","0","56"
"two-choice","112","686144","0.0-3.109-0.109","374","","","","2","images/slot2_up.png,images/slot1_up.png","1","0","1","trial","0","1","57"
"two-choice","113","688815","0.0-3.110-0.110","405","","","","0","images/slot1_up.png,images/slot2_up.png","0","0","1","trial","0","1","58"
"two-choice","114","691440","0.0-3.111-0.111","359","","","","0","images/slot1_up.png,images/slot2_up.png","0","0","0","trial","1","0","58"
"two-choice","115","694079","0.0-3.112-0.112","370","","","","2","images/slot2_up.png,images/slot1_up.png","1","0","0","trial","1","0","58"
"two-choice","116","696672","0.0-3.113-0.113","327","","","","2","images/slot1_up.png,images/slot2_up.png","1","1","1","trial","1","1","59"
"two-choice","117","699343","0.0-3.114-0.114","404","","","","0","images/slot2_up.png,images/slot1_up.png","0","1","0","trial","0","0","59"
"two-choice","118","701878","0.0-3.115-0.115","271","","","","2","images/slot1_up.png,images/slot2_up.png","1","1","0","trial","0","0","59"
"two-choice","119","704567","0.0-3.116-0.116","421","","","","0","images/slot1_up.png,images/slot2_up.png","0","0","1","trial","0","1","60"
"two-choice","120","707529","0.0-3.117-0.117","694","","","","0","images/slot1_up.png,images/slot2_up.png","0","0","0","trial","1","0","60"
"two-choice","121","710184","0.0-3.118-0.118","387","","","","0","images/slot1_up.png,images/slot2_up.png","0","0","1","trial","0","1","61"
"two-choice","122","712833","0.0-3.119-0.119","378","","","","0","images/slot1_up.png,images/slot2_up.png","0","0","1","trial","0","1","62"
"two-choice","123","715484","0.0-3.120-0.120","391","","","","0","images/slot1_up.png,images/slot2_up.png","0","0","0","trial","1","0","62"
"two-choice","124","718126","0.0-3.121-0.121","376","","","","0","images/slot1_up.png,images/slot2_up.png","0","0","0","trial","1","0","62"
"two-choice","125","720800","0.0-3.122-0.122","406","","","","0","images/slot1_up.png,images/slot2_up.png","0","0","1","trial","0","1","63"
"two-choice","126","723393","0.0-3.123-0.123","326","","","","0","images/slot1_up.png,images/slot2_up.png","0","0","0","trial","1","0","63"
"two-choice","127","726088","0.0-3.124-0.124","428","","","","2","images/slot2_up.png,images/slot1_up.png","1","0","1","trial","0","1","64"
"two-choice","128","728713","0.0-3.125-0.125","357","","","","2","images/slot2_up.png,images/slot1_up.png","1","0","0","trial","1","0","64"
"two-choice","129","731280","0.0-3.126-0.126","295","","","","2","images/slot2_up.png,images/slot1_up.png","1","0","0","trial","1","0","64"
"two-choice","130","733916","0.0-3.127-0.127","370","","","","0","images/slot1_up.png,images/slot2_up.png","0","0","0","trial","1","0","64"
"two-choice","131","736584","0.0-3.128-0.128","401","","","","0","images/slot2_up.png,images/slot1_up.png","0","1","0","trial","0","0","64"
"two-choice","132","739222","0.0-3.129-0.129","370","","","","2","images/slot1_up.png,images/slot2_up.png","1","1","0","trial","0","0","64"
"two-choice","133","741863","0.0-3.130-0.130","377","","","","0","images/slot2_up.png,images/slot1_up.png","0","1","0","trial","0","0","64"
"two-choice","134","744696","0.0-3.131-0.131","567","","","","2","images/slot2_up.png,images/slot1_up.png","1","0","0","trial","1","0","64"
"two-choice","135","747288","0.0-3.132-0.132","322","","","","0","images/slot2_up.png,images/slot1_up.png","0","1","1","trial","1","1","65"
"two-choice","136","749920","0.0-3.133-0.133","365","","","","2","images/slot1_up.png,images/slot2_up.png","1","1","1","trial","1","1","66"
"two-choice","137","752692","0.0-3.134-0.134","504","","","","2","images/slot1_up.png,images/slot2_up.png","1","1","0","trial","0","0","66"
