"trial_type","trial_index","time_elapsed","internal_node_id","rt","responses","partNum","view_history","key_press","images","key_choice","image_i_chosen","feedback_correct","phase","correct_stim","correct","score"
"two-choice","24","115263","0.0-3.21-0.21","483","","","","2","images/slot1_up.png,images/slot2_up.png","1","1","1","trial","1","1","11"
"two-choice","25","118377","0.0-3.22-0.22","834","","","","0","images/slot2_up.png,images/slot1_up.png","0","1","1","trial","1","1","12"
"two-choice","26","121081","0.0-3.23-0.23","422","","","","2","images/slot2_up.png,images/slot1_up.png","1","0","1","trial","0","1","13"
"two-choice","27","123828","0.0-3.24-0.24","458","","","","0","images/slot2_up.png,images/slot1_up.png","0","1","1","trial","1","1","14"
"two-choice","28","126604","0.0-3.25-0.25","481","","","","2","images/slot1_up.png,images/slot2_up.png","1","1","1","trial","1","1","15"
"two-choice","29","129287","0.0-3.26-0.26","406","","","","0","images/slot1_up.png,images/slot2_up.png","0","0","0","trial","1","0","15"
"two-choice","30","132218","0.0-3.27-0.27","646","","","","2","images/slot1_up.png,images/slot2_up.png","1","1","1","trial","1","1","16"
"two-choice","31","135820","0.0-3.28-0.28","1312","","","","2","images/slot2_up.png,images/slot1_up.png","1","0","1","trial","0","1","17"
"two-choice","32","139523","0.0-3.29-0.29","1408","","","","0","images/slot1_up.png,images/slot2_up.png","0","0","0","trial","1","0","17"
"two-choice","33","142506","0.0-3.30-0.30","709","","","","2","images/slot1_up.png,images/slot2_up.png","1","1","0","trial","0","0","17"
"two-choice","34","145199","0.0-3.31-0.31","421","","","","2","images/slot2_up.png,images/slot1_up.png","1","0","0","trial","1","0","17"
"two-choice","35","148856","0.0-3.32-0.32","1363","","","","2","images/slot1_up.png,images/slot2_up.png","1","1","0","trial","0","0","17"
"two-choice","36","151648","0.0-3.33-0.33","511","","","","2","images/slot1_up.png,images/slot2_up.png","1","1","1","trial","1","1","18"
"two-choice","37","154418","0.0-3.34-0.34","494","","","","0","images/slot1_up.png,images/slot2_up.png","0","0","1","trial","0","1","19"
"two-choice","38","157094","0.0-3.35-0.35","403","","","","0","images/slot2_up.png,images/slot1_up.png","0","1","0","trial","0","0","19"
"two-choice","39","159652","0.0-3.36-0.36","279","","","","2","images/slot2_up.png,images/slot1_up.png","1","0","0","trial","1","0","19"
"two-choice","40","162096","0.0-3.37-0.37","177","","","","0","images/slot2_up.png,images/slot1_up.png","0","1","0","trial","0","0","19"
"two-choice","41","164560","0.0-3.38-0.38","190","","","","2","images/slot2_up.png,images/slot1_up.png","1","0","1","trial","0","1","20"
"two-choice","42","167526","0.0-3.39-0.39","693","","","","2","images/slot2_up.png,images/slot1_up.png","1","0","1","trial","0","1","21"
"two-choice","43","171709","0.0-3.40-0.40","1909","","","","0","images/slot2_up.png,images/slot1_up.png","0","1","0","trial","0","0","21"
"two-choice","44","174254","0.0-3.41-0.41","257","","","","2","images/slot2_up.png,images/slot1_up.png","1","0","1","trial","0","1","22"
"two-choice","45","176621","0.0-3.42-0.42","76","","","","2","images/slot1_up.png,images/slot2_up.png","1","1","0","trial","0","0","22"
"two-choice","46","179169","0.0-3.43-0.43","278","","","","0","images/slot1_up.png,images/slot2_up.png","0","0","1","trial","0","1","23"
"two-choice","47","181876","0.0-3.44-0.44","425","","","","0","images/slot2_up.png,images/slot1_up.png","0","1","0","trial","0","0","23"
"two-choice","48","184220","0.0-3.45-0.45","85","","","","2","images/slot1_up.png,images/slot2_up.png","1","1","0","trial","0","0","23"
"two-choice","49","187744","0.0-3.46-0.46","1229","","","","2","images/slot2_up.png,images/slot1_up.png","1","0","1","trial","0","1","24"
"two-choice","50","190222","0.0-3.47-0.47","177","","","","2","images/slot1_up.png,images/slot2_up.png","1","1","1","trial","1","1","25"
"two-choice","51","192966","0.0-3.48-0.48","463","","","","0","images/slot1_up.png,images/slot2_up.png","0","0","1","trial","0","1","26"
"two-choice","52","195601","0.0-3.49-0.49","366","","","","2","images/slot2_up.png,images/slot1_up.png","1","0","1","trial","0","1","27"
"two-choice","53","198477","0.0-3.50-0.50","583","","","","0","images/slot1_up.png,images/slot2_up.png","0","0","1","trial","0","1","28"
"two-choice","54","200900","0.0-3.51-0.51","141","","","","2","images/slot2_up.png,images/slot1_up.png","1","0","0","trial","1","0","28"
"two-choice","55","204373","0.0-3.52-0.52","1190","","","","0","images/slot1_up.png,images/slot2_up.png","0","0","0","trial","1","0","28"
"two-choice","56","206711","0.0-3.53-0.53","59","","","","2","images/slot2_up.png,images/slot1_up.png","1","0","0","trial","1","0","28"
"two-choice","57","209269","0.0-3.54-0.54","267","","","","0","images/slot1_up.png,images/slot2_up.png","0","0","0","trial","1","0","28"
"two-choice","58","211648","0.0-3.55-0.55","102","","","","0","images/slot2_up.png,images/slot1_up.png","0","1","1","trial","1","1","29"
"two-choice","59","214333","0.0-3.56-0.56","381","","","","2","images/slot1_up.png,images/slot2_up.png","1","1","1","trial","1","1","30"
"two-choice","60","217002","0.0-3.57-0.57","375","","","","2","images/slot1_up.png,images/slot2_up.png","1","1","1","trial","1","1","31"
"two-choice","61","219726","0.0-3.58-0.58","454","","","","0","images/slot2_up.png,images/slot1_up.png","0","1","0","trial","0","0","31"
"two-choice","62","222468","0.0-3.59-0.59","456","","","","2","images/slot1_up.png,images/slot2_up.png","1","1","1","trial","1","1","32"
"two-choice","63","225979","0.0-3.60-0.60","1220","","","","2","images/slot1_up.png,images/slot2_up.png","1","1","1","trial","1","1","33"
"two-choice","64","228315","0.0-3.61-0.61","54","","","","2","images/slot1_up.png,images/slot2_up.png","1","1","0","trial","0","0","33"
"two-choice","65","230949","0.0-3.62-0.62","358","","","","0","images/slot1_up.png,images/slot2_up.png","0","0","0","trial","1","0","33"
"two-choice","66","233634","0.0-3.63-0.63","410","","","","2","images/slot1_up.png,images/slot2_up.png","1","1","1","trial","1","1","34"
"two-choice","67","236287","0.0-3.64-0.64","373","","","","0","images/slot1_up.png,images/slot2_up.png","0","0","1","trial","0","1","35"
"two-choice","68","238695","0.0-3.65-0.65","121","","","","2","images/slot1_up.png,images/slot2_up.png","1","1","0","trial","0","0","35"
"two-choice","69","241051","0.0-3.66-0.66","93","","","","0","images/slot1_up.png,images/slot2_up.png","0","0","0","trial","1","0","35"
"two-choice","70","243487","0.0-3.67-0.67","157","","","","2","images/slot2_up.png,images/slot1_up.png","1","0","1","trial","0","1","36"
"two-choice","71","248818","0.0-3.68-0.68","3044","","","","2","images/slot2_up.png,images/slot1_up.png","1","0","0","trial","1","0","36"
"two-choice","72","251220","0.0-3.69-0.69","127","","","","0","images/slot1_up.png,images/slot2_up.png","0","0","1","trial","0","1","37"
"two-choice","73","253623","0.0-3.70-0.70","125","","","","2","images/slot1_up.png,images/slot2_up.png","1","1","0","trial","0","0","37"
"two-choice","74","255911","0.0-3.71-0.71","13","","","","2","images/slot2_up.png,images/slot1_up.png","1","0","1","trial","0","1","38"
"two-choice","75","259132","0.0-3.72-0.72","927","","","","2","images/slot2_up.png,images/slot1_up.png","1","0","1","trial","0","1","39"
"two-choice","76","261625","0.0-3.73-0.73","197","","","","2","images/slot2_up.png,images/slot1_up.png","1","0","1","trial","0","1","40"
"two-choice","77","264229","0.0-3.74-0.74","325","","","","2","images/slot2_up.png,images/slot1_up.png","1","0","1","trial","0","1","41"
"two-choice","78","266884","0.0-3.75-0.75","380","","","","0","images/slot1_up.png,images/slot2_up.png","0","0","1","trial","0","1","42"
"two-choice","79","269490","0.0-3.76-0.76","321","","","","2","images/slot2_up.png,images/slot1_up.png","1","0","1","trial","0","1","43"
"two-choice","80","272177","0.0-3.77-0.77","389","","","","0","images/slot1_up.png,images/slot2_up.png","0","0","1","trial","0","1","44"
"two-choice","81","274842","0.0-3.78-0.78","377","","","","0","images/slot1_up.png,images/slot2_up.png","0","0","0","trial","1","0","44"
"two-choice","82","277471","0.0-3.79-0.79","328","","","","2","images/slot1_up.png,images/slot2_up.png","1","1","0","trial","0","0","44"
"two-choice","83","280272","0.0-3.80-0.80","523","","","","2","images/slot2_up.png,images/slot1_up.png","1","0","0","trial","1","0","44"
"two-choice","84","282923","0.0-3.81-0.81","382","","","","0","images/slot2_up.png,images/slot1_up.png","0","1","0","trial","0","0","44"
"two-choice","85","285613","0.0-3.82-0.82","406","","","","2","images/slot1_up.png,images/slot2_up.png","1","1","0","trial","0","0","44"
"two-choice","86","288411","0.0-3.83-0.83","539","","","","0","images/slot2_up.png,images/slot1_up.png","0","1","0","trial","0","0","44"
"two-choice","87","290947","0.0-3.84-0.84","262","","","","2","images/slot2_up.png,images/slot1_up.png","1","0","1","trial","0","1","45"
"two-choice","88","293729","0.0-3.85-0.85","496","","","","0","images/slot1_up.png,images/slot2_up.png","0","0","0","trial","1","0","45"
"two-choice","89","296319","0.0-3.86-0.86","317","","","","0","images/slot1_up.png,images/slot2_up.png","0","0","0","trial","1","0","45"
"two-choice","90","298653","0.0-3.87-0.87","57","","","","2","images/slot2_up.png,images/slot1_up.png","1","0","0","trial","1","0","45"
"two-choice","91","301007","0.0-3.88-0.88","66","","","","2","images/slot1_up.png,images/slot2_up.png","1","1","1","trial","1","1","46"
"two-choice","92","303477","0.0-3.89-0.89","171","","","","2","images/slot2_up.png,images/slot1_up.png","1","0","0","trial","1","0","46"
"two-choice","93","305999","0.0-3.90-0.90","250","","","","0","images/slot2_up.png,images/slot1_up.png","0","1","1","trial","1","1","47"
"two-choice","94","308575","0.0-3.91-0.91","280","","","","0","images/slot1_up.png,images/slot2_up.png","0","0","0","trial","1","0","47"
"two-choice","95","311079","0.0-3.92-0.92","224","","","","2","images/slot1_up.png,images/slot2_up.png","1","1","0","trial","0","0","47"
"two-choice","96","314067","0.0-3.93-0.93","700","","","","0","images/slot2_up.png,images/slot1_up.png","0","1","1","trial","1","1","48"
"two-choice","97","316731","0.0-3.94-0.94","371","","","","2","images/slot1_up.png,images/slot2_up.png","1","1","1","trial","1","1","49"
"two-choice","98","319388","0.0-3.95-0.95","359","","","","0","images/slot1_up.png,images/slot2_up.png","0","0","0","trial","1","0","49"
"two-choice","99","321922","0.0-3.96-0.96","232","","","","2","images/slot1_up.png,images/slot2_up.png","1","1","1","trial","1","1","50"
"two-choice","100","324209","0.0-3.97-0.97","6","","","","2","images/slot2_up.png,images/slot1_up.png","1","0","0","trial","1","0","50"
"two-choice","101","326609","0.0-3.98-0.98","133","","","","0","images/slot2_up.png,images/slot1_up.png","0","1","1","trial","1","1","51"
"two-choice","102","329276","0.0-3.99-0.99","372","","","","2","images/slot1_up.png,images/slot2_up.png","1","1","1","trial","1","1","52"
"two-choice","103","331849","0.0-3.100-0.100","289","","","","0","images/slot1_up.png,images/slot2_up.png","0","0","0","trial","1","0","52"
"two-choice","104","334338","0.0-3.101-0.101","190","","","","2","images/slot1_up.png,images/slot2_up.png","1","1","0","trial","0","0","52"
"two-choice","105","336882","0.0-3.102-0.102","273","","","","0","images/slot1_up.png,images/slot2_up.png","0","0","1","trial","0","1","53"
"two-choice","106","341071","0.0-3.103-0.103","1892","","","","2","images/slot1_up.png,images/slot2_up.png","1","1","0","trial","0","0","53"
"two-choice","107","343523","0.0-3.104-0.104","165","","","","0","images/slot2_up.png,images/slot1_up.png","0","1","0","trial","0","0","53"
"two-choice","108","345929","0.0-3.105-0.105","129","","","","0","images/slot2_up.png,images/slot1_up.png","0","1","0","trial","0","0","53"
"two-choice","109","348304","0.0-3.106-0.106","117","","","","0","images/slot2_up.png,images/slot1_up.png","0","1","0","trial","0","0","53"
"two-choice","110","350819","0.0-3.107-0.107","223","","","","2","images/slot2_up.png,images/slot1_up.png","1","0","1","trial","0","1","54"
"two-choice","111","353362","0.0-3.108-0.108","277","","","","2","images/slot1_up.png,images/slot2_up.png","1","1","0","trial","0","0","54"
"two-choice","112","356598","0.0-3.109-0.109","947","","","","0","images/slot1_up.png,images/slot2_up.png","0","0","0","trial","1","0","54"
"two-choice","113","358971","0.0-3.110-0.110","102","","","","2","images/slot2_up.png,images/slot1_up.png","1","0","0","trial","1","0","54"
"two-choice","114","361683","0.0-3.111-0.111","413","","","","2","images/slot2_up.png,images/slot1_up.png","1","0","1","trial","0","1","55"
"two-choice","115","364251","0.0-3.112-0.112","282","","","","0","images/slot2_up.png,images/slot1_up.png","0","1","1","trial","1","1","56"
"two-choice","116","368344","0.0-3.113-0.113","1823","","","","2","images/slot1_up.png,images/slot2_up.png","1","1","0","trial","0","0","56"
"two-choice","117","370780","0.0-3.114-0.114","175","","","","0","images/slot1_up.png,images/slot2_up.png","0","0","1","trial","0","1","57"
"two-choice","118","373481","0.0-3.115-0.115","426","","","","0","images/slot1_up.png,images/slot2_up.png","0","0","0","trial","1","0","57"
"two-choice","119","375976","0.0-3.116-0.116","211","","","","2","images/slot2_up.png,images/slot1_up.png","1","0","1","trial","0","1","58"
"two-choice","120","378772","0.0-3.117-0.117","513","","","","2","images/slot2_up.png,images/slot1_up.png","1","0","1","trial","0","1","59"
"two-choice","121","381619","0.0-3.118-0.118","582","","","","2","images/slot1_up.png,images/slot2_up.png","1","1","1","trial","1","1","60"
"two-choice","122","384273","0.0-3.119-0.119","384","","","","0","images/slot2_up.png,images/slot1_up.png","0","1","0","trial","0","0","60"
"two-choice","123","386687","0.0-3.120-0.120","140","","","","2","images/slot1_up.png,images/slot2_up.png","1","1","1","trial","1","1","61"
"two-choice","124","389454","0.0-3.121-0.121","465","","","","2","images/slot2_up.png,images/slot1_up.png","1","0","0","trial","1","0","61"
"two-choice","125","392217","0.0-3.122-0.122","473","","","","0","images/slot1_up.png,images/slot2_up.png","0","0","1","trial","0","1","62"
"two-choice","126","395026","0.0-3.123-0.123","531","","","","2","images/slot1_up.png,images/slot2_up.png","1","1","1","trial","1","1","63"
"two-choice","127","397807","0.0-3.124-0.124","481","","","","0","images/slot2_up.png,images/slot1_up.png","0","1","1","trial","1","1","64"
"two-choice","128","400531","0.0-3.125-0.125","441","","","","2","images/slot2_up.png,images/slot1_up.png","1","0","0","trial","1","0","64"
"two-choice","129","403006","0.0-3.126-0.126","200","","","","0","images/slot1_up.png,images/slot2_up.png","0","0","0","trial","1","0","64"
"two-choice","130","405661","0.0-3.127-0.127","376","","","","2","images/slot1_up.png,images/slot2_up.png","1","1","1","trial","1","1","65"
"two-choice","131","408420","0.0-3.128-0.128","469","","","","0","images/slot1_up.png,images/slot2_up.png","0","0","0","trial","1","0","65"
"two-choice","132","410973","0.0-3.129-0.129","272","","","","2","images/slot2_up.png,images/slot1_up.png","1","0","1","trial","0","1","66"
"two-choice","133","413740","0.0-3.130-0.130","484","","","","2","images/slot1_up.png,images/slot2_up.png","1","1","0","trial","0","0","66"
"two-choice","134","416467","0.0-3.131-0.131","471","","","","2","images/slot1_up.png,images/slot2_up.png","1","1","0","trial","0","0","66"
"two-choice","135","419108","0.0-3.132-0.132","369","","","","2","images/slot1_up.png,images/slot2_up.png","1","1","1","trial","1","1","67"
"two-choice","136","421764","0.0-3.133-0.133","352","","","","2","images/slot1_up.png,images/slot2_up.png","1","1","1","trial","1","1","68"
"two-choice","137","424463","0.0-3.134-0.134","413","","","","2","images/slot1_up.png,images/slot2_up.png","1","1","0","trial","0","0","68"
