"trial_type","trial_index","time_elapsed","internal_node_id","rt","responses","partNum","view_history","key_press","images","key_choice","image_i_chosen","feedback_correct","phase","correct_stim","correct","score"
"two-choice","19","86233","0.0-3.16-0.16","461","","","","0","images/slot1_up.png,images/slot2_up.png","0","0","1","trial","0","1","9"
"two-choice","20","89002","0.0-3.17-0.17","509","","","","0","images/slot1_up.png,images/slot2_up.png","0","0","0","trial","1","0","9"
"two-choice","21","91643","0.0-3.18-0.18","369","","","","2","images/slot1_up.png,images/slot2_up.png","1","1","1","trial","1","1","10"
"two-choice","22","94322","0.0-3.19-0.19","411","","","","0","images/slot2_up.png,images/slot1_up.png","0","1","1","trial","1","1","11"
"two-choice","23","97346","0.0-3.20-0.20","757","","","","0","images/slot2_up.png,images/slot1_up.png","0","1","1","trial","1","1","12"
"two-choice","24","100071","0.0-3.21-0.21","461","","","","0","images/slot2_up.png,images/slot1_up.png","0","1","1","trial","1","1","13"
"two-choice","25","103133","0.0-3.22-0.22","794","","","","0","images/slot2_up.png,images/slot1_up.png","0","1","0","trial","0","0","13"
"two-choice","26","113568","0.0-3.23-0.23","8169","","","","2","images/slot2_up.png,images/slot1_up.png","1","0","0","trial","1","0","13"
"two-choice","27","116823","0.0-3.24-0.24","985","","","","0","images/slot1_up.png,images/slot2_up.png","0","0","0","trial","1","0","13"
"two-choice","28","119500","0.0-3.25-0.25","411","","","","0","images/slot2_up.png,images/slot1_up.png","0","1","1","trial","1","1","14"
"two-choice","29","126451","0.0-3.26-0.26","4688","","","","0","images/slot1_up.png,images/slot2_up.png","0","0","0","trial","1","0","14"
"two-choice","30","129143","0.0-3.27-0.27","421","","","","2","images/slot1_up.png,images/slot2_up.png","1","1","1","trial","1","1","15"
"two-choice","31","131807","0.0-3.28-0.28","401","","","","0","images/slot2_up.png,images/slot1_up.png","0","1","0","trial","0","0","15"
"two-choice","32","134518","0.0-3.29-0.29","448","","","","0","images/slot2_up.png,images/slot1_up.png","0","1","0","trial","0","0","15"
"two-choice","33","137116","0.0-3.30-0.30","332","","","","2","images/slot2_up.png,images/slot1_up.png","1","0","0","trial","1","0","15"
"two-choice","34","139784","0.0-3.31-0.31","401","","","","0","images/slot2_up.png,images/slot1_up.png","0","1","1","trial","1","1","16"
"two-choice","35","143026","0.0-3.32-0.32","977","","","","2","images/slot1_up.png,images/slot2_up.png","1","1","1","trial","1","1","17"
"two-choice","36","146028","0.0-3.33-0.33","734","","","","2","images/slot1_up.png,images/slot2_up.png","1","1","0","trial","0","0","17"
"two-choice","37","151076","0.0-3.34-0.34","2783","","","","2","images/slot1_up.png,images/slot2_up.png","1","1","1","trial","1","1","18"
"two-choice","38","153918","0.0-3.35-0.35","573","","","","0","images/slot2_up.png,images/slot1_up.png","0","1","0","trial","0","0","18"
"two-choice","39","157098","0.0-3.36-0.36","912","","","","2","images/slot1_up.png,images/slot2_up.png","1","1","0","trial","0","0","18"
"two-choice","40","159771","0.0-3.37-0.37","408","","","","0","images/slot1_up.png,images/slot2_up.png","0","0","0","trial","1","0","18"
"two-choice","41","162437","0.0-3.38-0.38","395","","","","0","images/slot1_up.png,images/slot2_up.png","0","0","0","trial","1","0","18"
"two-choice","42","165055","0.0-3.39-0.39","351","","","","2","images/slot1_up.png,images/slot2_up.png","1","1","1","trial","1","1","19"
"two-choice","43","167895","0.0-3.40-0.40","570","","","","2","images/slot1_up.png,images/slot2_up.png","1","1","0","trial","0","0","19"
"two-choice","44","171124","0.0-3.41-0.41","962","","","","0","images/slot2_up.png,images/slot1_up.png","0","1","1","trial","1","1","20"
"two-choice","45","174434","0.0-3.42-0.42","1047","","","","0","images/slot2_up.png,images/slot1_up.png","0","1","0","trial","0","0","20"
"two-choice","46","177162","0.0-3.43-0.43","462","","","","2","images/slot2_up.png,images/slot1_up.png","1","0","0","trial","1","0","20"
"two-choice","47","180033","0.0-3.44-0.44","602","","","","2","images/slot1_up.png,images/slot2_up.png","1","1","1","trial","1","1","21"
"two-choice","48","183638","0.0-3.45-0.45","1339","","","","2","images/slot1_up.png,images/slot2_up.png","1","1","1","trial","1","1","22"
"two-choice","49","186708","0.0-3.46-0.46","802","","","","2","images/slot1_up.png,images/slot2_up.png","1","1","0","trial","0","0","22"
"two-choice","50","189484","0.0-3.47-0.47","510","","","","0","images/slot1_up.png,images/slot2_up.png","0","0","1","trial","0","1","23"
"two-choice","51","192442","0.0-3.48-0.48","692","","","","0","images/slot1_up.png,images/slot2_up.png","0","0","1","trial","0","1","24"
"two-choice","52","195099","0.0-3.49-0.49","392","","","","2","images/slot2_up.png,images/slot1_up.png","1","0","1","trial","0","1","25"
"two-choice","53","197803","0.0-3.50-0.50","445","","","","0","images/slot1_up.png,images/slot2_up.png","0","0","1","trial","0","1","26"
"two-choice","54","200574","0.0-3.51-0.51","506","","","","2","images/slot2_up.png,images/slot1_up.png","1","0","0","trial","1","0","26"
"two-choice","55","203255","0.0-3.52-0.52","416","","","","2","images/slot1_up.png,images/slot2_up.png","1","1","1","trial","1","1","27"
"two-choice","56","205934","0.0-3.53-0.53","409","","","","0","images/slot2_up.png,images/slot1_up.png","0","1","1","trial","1","1","28"
"two-choice","57","208579","0.0-3.54-0.54","382","","","","2","images/slot1_up.png,images/slot2_up.png","1","1","1","trial","1","1","29"
"two-choice","58","211590","0.0-3.55-0.55","743","","","","0","images/slot2_up.png,images/slot1_up.png","0","1","1","trial","1","1","30"
"two-choice","59","214316","0.0-3.56-0.56","462","","","","0","images/slot2_up.png,images/slot1_up.png","0","1","1","trial","1","1","31"
"two-choice","60","216919","0.0-3.57-0.57","341","","","","2","images/slot1_up.png,images/slot2_up.png","1","1","1","trial","1","1","32"
"two-choice","61","219979","0.0-3.58-0.58","795","","","","0","images/slot2_up.png,images/slot1_up.png","0","1","0","trial","0","0","32"
"two-choice","62","222772","0.0-3.59-0.59","526","","","","2","images/slot1_up.png,images/slot2_up.png","1","1","1","trial","1","1","33"
"two-choice","63","225457","0.0-3.60-0.60","422","","","","2","images/slot1_up.png,images/slot2_up.png","1","1","1","trial","1","1","34"
"two-choice","64","228597","0.0-3.61-0.61","872","","","","2","images/slot1_up.png,images/slot2_up.png","1","1","1","trial","1","1","35"
"two-choice","65","231472","0.0-3.62-0.62","608","","","","0","images/slot1_up.png,images/slot2_up.png","0","0","0","trial","1","0","35"
"two-choice","66","234097","0.0-3.63-0.63","356","","","","2","images/slot1_up.png,images/slot2_up.png","1","1","1","trial","1","1","36"
"two-choice","67","236819","0.0-3.64-0.64","455","","","","0","images/slot2_up.png,images/slot1_up.png","0","1","1","trial","1","1","37"
"two-choice","68","239424","0.0-3.65-0.65","337","","","","2","images/slot1_up.png,images/slot2_up.png","1","1","1","trial","1","1","38"
"two-choice","69","243429","0.0-3.66-0.66","1739","","","","2","images/slot1_up.png,images/slot2_up.png","1","1","1","trial","1","1","39"
"two-choice","70","246129","0.0-3.67-0.67","429","","","","2","images/slot1_up.png,images/slot2_up.png","1","1","0","trial","0","0","39"
"two-choice","71","248873","0.0-3.68-0.68","479","","","","0","images/slot2_up.png,images/slot1_up.png","0","1","1","trial","1","1","40"
"two-choice","72","251579","0.0-3.69-0.69","437","","","","0","images/slot2_up.png,images/slot1_up.png","0","1","1","trial","1","1","41"
"two-choice","73","254741","0.0-3.70-0.70","896","","","","0","images/slot2_up.png,images/slot1_up.png","0","1","1","trial","1","1","42"
"two-choice","74","259730","0.0-3.71-0.71","2724","","","","2","images/slot1_up.png,images/slot2_up.png","1","1","0","trial","0","0","42"
"two-choice","75","262254","0.0-3.72-0.72","259","","","","2","images/slot2_up.png,images/slot1_up.png","1","0","1","trial","0","1","43"
"two-choice","76","264913","0.0-3.73-0.73","392","","","","2","images/slot2_up.png,images/slot1_up.png","1","0","1","trial","0","1","44"
"two-choice","77","267524","0.0-3.74-0.74","344","","","","2","images/slot2_up.png,images/slot1_up.png","1","0","0","trial","1","0","44"
"two-choice","78","270238","0.0-3.75-0.75","451","","","","0","images/slot2_up.png,images/slot1_up.png","0","1","1","trial","1","1","45"
"two-choice","79","272965","0.0-3.76-0.76","457","","","","0","images/slot2_up.png,images/slot1_up.png","0","1","0","trial","0","0","45"
"two-choice","80","275829","0.0-3.77-0.77","599","","","","2","images/slot2_up.png,images/slot1_up.png","1","0","0","trial","1","0","45"
"two-choice","81","278525","0.0-3.78-0.78","428","","","","2","images/slot1_up.png,images/slot2_up.png","1","1","0","trial","0","0","45"
"two-choice","82","281987","0.0-3.79-0.79","1196","","","","2","images/slot1_up.png,images/slot2_up.png","1","1","0","trial","0","0","45"
"two-choice","83","284670","0.0-3.80-0.80","413","","","","0","images/slot1_up.png,images/slot2_up.png","0","0","0","trial","1","0","45"
"two-choice","84","288714","0.0-3.81-0.81","1774","","","","0","images/slot1_up.png,images/slot2_up.png","0","0","1","trial","0","1","46"
"two-choice","85","291368","0.0-3.82-0.82","387","","","","2","images/slot2_up.png,images/slot1_up.png","1","0","1","trial","0","1","47"
"two-choice","86","296725","0.0-3.83-0.83","3091","","","","0","images/slot1_up.png,images/slot2_up.png","0","0","1","trial","0","1","48"
"two-choice","87","300118","0.0-3.84-0.84","1127","","","","2","images/slot2_up.png,images/slot1_up.png","1","0","0","trial","1","0","48"
"two-choice","88","303507","0.0-3.85-0.85","1114","","","","2","images/slot2_up.png,images/slot1_up.png","1","0","1","trial","0","1","49"
"two-choice","89","306591","0.0-3.86-0.86","817","","","","2","images/slot2_up.png,images/slot1_up.png","1","0","0","trial","1","0","49"
"two-choice","90","309387","0.0-3.87-0.87","529","","","","0","images/slot1_up.png,images/slot2_up.png","0","0","0","trial","1","0","49"
"two-choice","91","312079","0.0-3.88-0.88","427","","","","0","images/slot2_up.png,images/slot1_up.png","0","1","1","trial","1","1","50"
"two-choice","92","314767","0.0-3.89-0.89","418","","","","0","images/slot2_up.png,images/slot1_up.png","0","1","1","trial","1","1","51"
"two-choice","93","317473","0.0-3.90-0.90","439","","","","2","images/slot1_up.png,images/slot2_up.png","1","1","1","trial","1","1","52"
"two-choice","94","320128","0.0-3.91-0.91","391","","","","0","images/slot2_up.png,images/slot1_up.png","0","1","1","trial","1","1","53"
"two-choice","95","322871","0.0-3.92-0.92","479","","","","0","images/slot2_up.png,images/slot1_up.png","0","1","0","trial","0","0","53"
"two-choice","96","325457","0.0-3.93-0.93","317","","","","2","images/slot1_up.png,images/slot2_up.png","1","1","0","trial","0","0","53"
"two-choice","97","328114","0.0-3.94-0.94","385","","","","0","images/slot1_up.png,images/slot2_up.png","0","0","0","trial","1","0","53"
"two-choice","98","330696","0.0-3.95-0.95","314","","","","2","images/slot2_up.png,images/slot1_up.png","1","0","0","trial","1","0","53"
"two-choice","99","333438","0.0-3.96-0.96","478","","","","2","images/slot1_up.png,images/slot2_up.png","1","1","1","trial","1","1","54"
"two-choice","100","336365","0.0-3.97-0.97","659","","","","0","images/slot2_up.png,images/slot1_up.png","0","1","0","trial","0","0","54"
"two-choice","101","339142","0.0-3.98-0.98","512","","","","0","images/slot2_up.png,images/slot1_up.png","0","1","1","trial","1","1","55"
"two-choice","102","342509","0.0-3.99-0.99","1098","","","","2","images/slot1_up.png,images/slot2_up.png","1","1","0","trial","0","0","55"
"two-choice","103","345537","0.0-3.100-0.100","764","","","","0","images/slot2_up.png,images/slot1_up.png","0","1","1","trial","1","1","56"
"two-choice","104","348168","0.0-3.101-0.101","364","","","","2","images/slot1_up.png,images/slot2_up.png","1","1","1","trial","1","1","57"
"two-choice","105","350929","0.0-3.102-0.102","494","","","","2","images/slot1_up.png,images/slot2_up.png","1","1","0","trial","0","0","57"
"two-choice","106","353618","0.0-3.103-0.103","422","","","","2","images/slot1_up.png,images/slot2_up.png","1","1","0","trial","0","0","57"
"two-choice","107","356304","0.0-3.104-0.104","410","","","","0","images/slot1_up.png,images/slot2_up.png","0","0","0","trial","1","0","57"
"two-choice","108","358879","0.0-3.105-0.105","306","","","","2","images/slot1_up.png,images/slot2_up.png","1","1","0","trial","0","0","57"
"two-choice","109","361778","0.0-3.106-0.106","634","","","","2","images/slot2_up.png,images/slot1_up.png","1","0","0","trial","1","0","57"
"two-choice","110","364522","0.0-3.107-0.107","475","","","","0","images/slot1_up.png,images/slot2_up.png","0","0","1","trial","0","1","58"
"two-choice","111","367326","0.0-3.108-0.108","537","","","","2","images/slot1_up.png,images/slot2_up.png","1","1","0","trial","0","0","58"
"two-choice","112","370025","0.0-3.109-0.109","431","","","","2","images/slot2_up.png,images/slot1_up.png","1","0","0","trial","1","0","58"
"two-choice","113","373028","0.0-3.110-0.110","741","","","","2","images/slot1_up.png,images/slot2_up.png","1","1","0","trial","0","0","58"
"two-choice","114","375796","0.0-3.111-0.111","503","","","","0","images/slot2_up.png,images/slot1_up.png","0","1","0","trial","0","0","58"
"two-choice","115","378531","0.0-3.112-0.112","470","","","","0","images/slot1_up.png,images/slot2_up.png","0","0","0","trial","1","0","58"
"two-choice","116","381213","0.0-3.113-0.113","412","","","","0","images/slot1_up.png,images/slot2_up.png","0","0","0","trial","1","0","58"
"two-choice","117","383893","0.0-3.114-0.114","417","","","","0","images/slot2_up.png,images/slot1_up.png","0","1","0","trial","0","0","58"
"two-choice","118","386779","0.0-3.115-0.115","611","","","","0","images/slot1_up.png,images/slot2_up.png","0","0","0","trial","1","0","58"
"two-choice","119","389479","0.0-3.116-0.116","433","","","","2","images/slot1_up.png,images/slot2_up.png","1","1","0","trial","0","0","58"
"two-choice","120","392212","0.0-3.117-0.117","465","","","","0","images/slot2_up.png,images/slot1_up.png","0","1","0","trial","0","0","58"
"two-choice","121","394900","0.0-3.118-0.118","427","","","","2","images/slot2_up.png,images/slot1_up.png","1","0","0","trial","1","0","58"
"two-choice","122","397721","0.0-3.119-0.119","554","","","","2","images/slot1_up.png,images/slot2_up.png","1","1","0","trial","0","0","58"
"two-choice","123","400413","0.0-3.120-0.120","427","","","","2","images/slot1_up.png,images/slot2_up.png","1","1","1","trial","1","1","59"
"two-choice","124","403057","0.0-3.121-0.121","373","","","","2","images/slot1_up.png,images/slot2_up.png","1","1","0","trial","0","0","59"
"two-choice","125","405718","0.0-3.122-0.122","399","","","","2","images/slot2_up.png,images/slot1_up.png","1","0","0","trial","1","0","59"
"two-choice","126","408392","0.0-3.123-0.123","408","","","","2","images/slot2_up.png,images/slot1_up.png","1","0","0","trial","1","0","59"
"two-choice","127","411025","0.0-3.124-0.124","362","","","","2","images/slot1_up.png,images/slot2_up.png","1","1","1","trial","1","1","60"
"two-choice","128","415067","0.0-3.125-0.125","1775","","","","0","images/slot1_up.png,images/slot2_up.png","0","0","0","trial","1","0","60"
"two-choice","129","417934","0.0-3.126-0.126","602","","","","2","images/slot1_up.png,images/slot2_up.png","1","1","1","trial","1","1","61"
"two-choice","130","420969","0.0-3.127-0.127","770","","","","2","images/slot1_up.png,images/slot2_up.png","1","1","1","trial","1","1","62"
"two-choice","131","423708","0.0-3.128-0.128","474","","","","0","images/slot2_up.png,images/slot1_up.png","0","1","1","trial","1","1","63"
"two-choice","132","426355","0.0-3.129-0.129","381","","","","2","images/slot1_up.png,images/slot2_up.png","1","1","1","trial","1","1","64"
"two-choice","133","429021","0.0-3.130-0.130","398","","","","2","images/slot1_up.png,images/slot2_up.png","1","1","0","trial","0","0","64"
"two-choice","134","431682","0.0-3.131-0.131","391","","","","0","images/slot2_up.png,images/slot1_up.png","0","1","0","trial","0","0","64"
"two-choice","135","435334","0.0-3.132-0.132","1383","","","","2","images/slot1_up.png,images/slot2_up.png","1","1","1","trial","1","1","65"
"two-choice","136","438009","0.0-3.133-0.133","408","","","","2","images/slot1_up.png,images/slot2_up.png","1","1","0","trial","0","0","65"
"two-choice","137","440734","0.0-3.134-0.134","456","","","","0","images/slot2_up.png,images/slot1_up.png","0","1","1","trial","1","1","66"
